"Analyte1","Analyte2","interaction_coeff","Pval","FDRadjPval","rsquared"
"ZNF580","X.2064",-1.37557477497879,5.00393421803051e-05,0.07767476847265,0.382666712342666
"DOLK","X2..deoxyuridine.5..triphosphate",-1.37442971384275,3.01720359397224e-05,0.0584580749755821,0.338393205017161
"MFI2","X.2690",-1.3674042496592,1.11865828678165e-06,0.00745658131911469,0.369464628100313
"NFATC3","cholesterol",-1.36518056381643,4.1964168059872e-05,0.0709239462695816,0.669450568156624
"RFWD3","X.3091",-1.36316081590065,3.26257293231146e-06,0.0146442895640744,0.525885495415951
"LOC91548","tetradecanoic.acid",-1.36300426040751,4.36560272484961e-05,0.0723997608048527,0.317240092132456
"HADH","X.3091",-1.35459570905069,6.49651181852329e-05,0.0885496150811618,0.435849382817748
"PROSER1","tetradecanoic.acid",-1.3511861733875,2.5273257851825e-05,0.052151599641488,0.305990778156346
"PGF","X.1391",-1.3509535217153,9.87544115489528e-07,0.00688643378404993,0.495709200341006
"ROCK2","X2..deoxyuridine.5..triphosphate",-1.34390326833466,1.62803331180148e-06,0.00942158406863736,0.425900222195473
"RBM10","cholesterol",-1.3424643755875,8.17225367135057e-05,0.099475701380784,0.483393029883816
"DAZAP1","X.3091",-1.33770608152025,5.57742583820163e-05,0.0823467864862093,0.451515686814889
"SMARCC1","X.3091",-1.33520195704622,2.75747913051857e-05,0.0550359322155602,0.446817468438882
"ZNF544","inositol.1.phosphate",-1.33460487103343,6.87052576985845e-05,0.0910840009520071,0.47040961531035
"LAG3","inositol.1.phosphate",-1.33145844417017,2.49104881634287e-05,0.051746230554117,0.525290659662655
"C9orf24","inositol.1.phosphate",-1.33079098867699,2.48985664304498e-05,0.051746230554117,0.498114278677692
"WSB1","X.1391",-1.32584218586372,3.74657681978499e-05,0.0664823496689671,0.384012184283753
"DAG1","X2..deoxyuridine.5..triphosphate",-1.32207276367676,1.04195199151183e-05,0.0307673828977601,0.401269596146166
"ARAP3","tetradecanoic.acid",-1.31386186221284,7.77324639935991e-05,0.0971572113567549,0.278369137974982
"PHLPP2","X2..deoxyuridine.5..triphosphate",-1.31134828741579,4.87438436476718e-05,0.0768557537955104,0.328065965505508
"SNRPF","cholesterol",-1.30602864207222,5.85061929712013e-05,0.0844277333680312,0.550950670080544
"RFC4","X.3091",-1.30442388355299,2.04624373875278e-05,0.0463049736396426,0.417721317282053
"EVL","X.2746",-1.30284987506792,3.29373432003305e-05,0.0611986312060251,0.329671410368926
"DNMT3A","sn.Glycerol.3.phosphate",-1.30169608510469,4.60116065590521e-05,0.0745101994833232,0.277030856233785
"CORO7","serine",-1.2930249943417,4.72862948394769e-06,0.0186058528763085,0.39148130508072
"CDC25A","X.3091",-1.28943477621697,1.37326808877016e-05,0.0361881908037284,0.441143684278538
"F2","X2..deoxyuridine.5..triphosphate",-1.28544211199192,7.14919140284415e-08,0.00100835655755352,0.46902250943335
"SLC5A10","Isobar.4.includes.Gluconic.acid..DL.arabinose..D.ribose..L.xylose..DL.lyxose..D.xylulose",-1.28505471642153,4.73902403352843e-05,0.0758830842278146,0.311636077773786
"SPEF1","X.1391",-1.2757070607137,4.08496234808841e-05,0.0697428435721515,0.404885734677952
"EEF1A1","Isobar.4.includes.Gluconic.acid..DL.arabinose..D.ribose..L.xylose..DL.lyxose..D.xylulose",-1.27527225367586,6.96569445262058e-06,0.0239370623985793,0.35692000587562
"LOC100506699","X.3816",-1.26928696697417,3.83561706933178e-05,0.0673333514838731,0.508296330763033
"POLQ","X.3091",-1.26724045110765,5.97034010021502e-05,0.0852699731681753,0.389144031869365
"ZNF580","X.3094",-1.26658040332562,7.98614310076773e-05,0.0987109659228913,0.444647518651982
"RPH3A","X.3816",-1.26212385353764,2.62706344257817e-05,0.0534209638509085,0.412496820259368
"WWOX","tetradecanoic.acid",-1.25954529977217,1.97653656355526e-07,0.00225098710789777,0.490133458597129
"CTDSPL2","X.3094",-1.25640613674613,6.38521712939175e-05,0.0878624486015975,0.457709863362172
"WIPF1","X.3394",-1.24602100306565,7.32937355357756e-05,0.0942718834957088,0.286430910062652
"BLMH","inositol.1.phosphate",-1.24137720865562,5.02872332740684e-05,0.0778994959081932,0.505724441607565
"LINC01136","X.1391",-1.23640022676741,3.41783637413014e-07,0.00324776139682122,0.499719906039916
"NCAPD3","X.3091",-1.23559822270886,1.61570373313044e-06,0.00941311487009813,0.471717241522977
"SH2D3C","Kynurenic.acid",-1.23499039742519,5.80095965809412e-05,0.0840321565505392,0.324226028737647
"ZNF101","tetradecanoic.acid",-1.23439197645459,7.52673742140585e-05,0.0954026596917254,0.329050019981326
"CAMK2N1","X.2.Aminoethyl.phosphonate",-1.23182429101989,7.50311707503448e-05,0.0953349296648931,0.340572099396541
"RAVER1","inositol.1.phosphate",-1.23074144164643,7.05095488290402e-05,0.0925204584616454,0.497914930486742
"PGF","X.1612",-1.22459842485792,1.54127086489456e-05,0.038775434310452,0.444906406877528
"IFNA6","D.ribose",-1.22431276734119,5.93707198745281e-05,0.0850859252585401,0.31847807727548
"YEATS4","X.3091",-1.22087590230622,9.96422581093374e-06,0.0300178204066609,0.428572259737407
"MUC5AC","X2..deoxyuridine.5..triphosphate",-1.219094694563,3.04407363466677e-08,0.000498111549438122,0.485984534750238
"AK6","X.3091",-1.21683376670948,7.11290918960248e-05,0.0929917989880583,0.385687882759382
"TCEAL1","X.3832...possible.phenol.sulfate",-1.21668675175529,3.29067250053212e-05,0.0611789737605083,0.398389905554315
"RAVER1","X.3091",-1.20854707251843,7.62538464527419e-06,0.0254702457321707,0.442008886785389
"GPALPP1","tetradecanoic.acid",-1.20203549062949,5.32782197647288e-05,0.0805506971428954,0.413595213304727
"DFFB","anthranilic.acid",-1.20178288964662,2.59966120873095e-05,0.0530634114205876,0.350544955847646
"ADCY3","X2..deoxyuridine.5..triphosphate",-1.20048785636811,7.30391339632485e-05,0.0941010217630834,0.309978151061532
"GINS3","X.3091",-1.19837512658292,7.40984857277181e-06,0.0249155608567421,0.440038717426307
"ART1","X.1391",-1.19803293115404,8.3763146060922e-06,0.0267938028483823,0.458124889732606
"LAG3","cholesterol",-1.18754925190689,5.13187951850399e-05,0.0789502162273031,0.478280122936988
"HIRA","X.3091",-1.18747733699977,5.34792155669576e-05,0.0807448142797288,0.430052268057834
"WASF2","tetradecanoic.acid",-1.18507540154318,7.82810054145039e-06,0.0257406447253935,0.412964667511277
"OCIAD1","X.1391",-1.18393655321478,5.62227308125755e-06,0.0208200489044373,0.422538089069008
"ARAP3","n.dodecanoate",-1.17359796358547,5.017230839863e-05,0.0778012356961909,0.292707110017782
"HNRNPU.AS1","tetradecanoic.acid",-1.17272415480749,7.98885561032665e-08,0.00108633639547073,0.454509481561015
"ORC1","X.2064",-1.16963311502306,8.16229353962487e-05,0.0994672988852918,0.310974022000149
"TRBV19","X.3091",-1.1616808861068,5.15240376275343e-05,0.0789519654875143,0.369220021013509
"PITPNM2","inositol.1.phosphate",-1.15533205916261,7.43361320478265e-05,0.0948731667988937,0.539937463431135
"CETN1","X.1391",-1.15238262633549,3.91590630802294e-05,0.0680314050134039,0.38839695239441
"TNFAIP8","inositol.1.phosphate",-1.1493675773086,2.84767517446866e-05,0.0559977718125971,0.579108605618894
"SPN","X.3091",-1.14736905879713,1.65372040905378e-05,0.0404665288659923,0.399569474525036
"TEX28","X.1391",-1.14322196560364,2.83895245380703e-06,0.0133901659211487,0.452963738877684
"HMGCS1","X.3091",-1.1386081739297,7.26662681498275e-05,0.0939262458002677,0.430805586319602
"PRO2949","X.1391",-1.1331613600087,6.03167999807109e-05,0.085637336973843,0.365833445988191
"MCM2","X.3091",-1.131368751728,1.35158991424771e-05,0.0357741001573196,0.46810276946635
"GPA33","X.3094",-1.12996606339085,1.19458334454022e-05,0.0333412330714086,0.440343882219166
"DFFB","valine",-1.12807933604364,5.75363875644121e-05,0.0837809409758023,0.341433714032166
"DFFB","X.2064",-1.12754861559887,6.17442535909268e-05,0.0864312765893695,0.315770194446633
"PAPLN","X.3816",-1.12085735006231,3.13262238024325e-05,0.0595347987655588,0.449540776874382
"SZRD1","X.3363",-1.11661143296805,6.93971881216237e-05,0.0915727716936234,0.284019994807564
"CCDC150","tetradecanoic.acid",-1.11244403252501,4.74847401533748e-07,0.00415504310055584,0.44342373790357
"POLD1","X.3091",-1.1102298806636,1.19194018979107e-05,0.0333412330714086,0.515610843849388
"ARHGAP25","X.3091",-1.10776633735592,4.81282333810312e-05,0.0764713011581284,0.43021170561639
"SMAD5.AS1","X.1391",-1.10700222984911,3.88225074708011e-05,0.0677654208405743,0.419142638207429
"KRT38","X.1391",-1.10371221084515,4.89771196270863e-05,0.0769888561442802,0.367445436060932
"FAM216A","X.3091",-1.10328292476327,6.96740698715225e-05,0.0917587655339822,0.379668362090314
"DFFB","X.3165",-1.0999343286551,3.35788626564196e-05,0.061945826630441,0.301100512890088
"MCM3","X.3091",-1.09838460682846,4.66337458290571e-05,0.0750351372717846,0.422005831910769
"NFYB","X.3091",-1.09649206414639,6.69727986822649e-05,0.0898117118991661,0.386962599207482
"RASAL3","serine",-1.09331828804599,1.08192582399658e-05,0.0314404192649507,0.406657005496567
"RPS27","X.1391",-1.08761896078583,3.33283241773044e-05,0.0616090111333674,0.370241863705424
"CBLN3","X.3358",-1.0858153867755,1.6887384027772e-05,0.0408891198395516,0.326644330640535
"HNRNPU.AS1","X.3091",-1.08553129001085,2.86618614780024e-05,0.0562997726913625,0.415281446705819
"RLTPR","inositol.1.phosphate",-1.08468404867117,1.43141788900905e-06,0.0086855448198634,0.627067058627291
"TBC1D22A","X.1391",-1.07166177288109,1.77196358640602e-05,0.0419408513330934,0.412996807330242
"BPIFA1","X.1391",-1.0697168194102,6.93959569895852e-05,0.0915727716936234,0.346656461075681
"LOC101060275","n.hexadecanoic.acid",-1.06963545368497,2.6056083634008e-05,0.0531276864250338,0.400347603978527
"ADAT2","X.3091",-1.06762598463699,6.41469841208167e-06,0.0227533288224579,0.443886631254448
"APPL2","X2..deoxyuridine.5..triphosphate",-1.06143044987962,7.74813348778842e-05,0.0970419999228774,0.350751031852381
"LINC01551","X.3832...possible.phenol.sulfate",-1.05834885572114,3.09003065258651e-05,0.0590766069127368,0.337882480484768
"RFXAP","X.3091",-1.05692402293343,2.58840954313154e-06,0.0125345391363031,0.480379327751348
"CORO7","tyrosine",-1.05057164502059,2.52782185243808e-05,0.052151599641488,0.316423709845881
"CSRNP1","X.3358",-1.05012838392394,1.67601565751663e-06,0.00951976893469448,0.374901022102149
"SOX9.AS1","X2..deoxyuridine.5..triphosphate",-1.04499712111943,6.24327770375203e-06,0.022282307284358,0.388932546048664
"CA6","X.3832...possible.phenol.sulfate",-1.04498268763401,6.28207945211671e-05,0.0870776899322394,0.291465775483928
"CMBL","X.3358",-1.03736232555596,8.01765834335157e-05,0.0988606064020921,0.279755740339122
"RHAG","X.1612",-1.03707805695725,4.49441772994702e-05,0.073437554360011,0.335225432558536
"PSMG3","X.3358",-1.03575216356711,2.23343666954242e-06,0.0113873615138749,0.381359746238932
"PRPF38A","tetradecanoic.acid",-1.03419056945222,1.24602755074203e-05,0.0341588789997888,0.414436867058714
"RLTPR","X.3094",-1.03079883423751,5.4122608513092e-05,0.0810969587605889,0.488151218909069
"ZNF430","X.3091",-1.02850031773578,1.83418590502726e-05,0.0429751455443587,0.393315804446587
"NAGK","X.1391",-1.02789051623908,3.55385427520922e-06,0.0155186339518153,0.450649511000815
"CORO7","valine",-1.0270860361795,6.79014317383149e-05,0.0904947796396223,0.323419717574634
"POLE2","X.3091",-1.02579115862147,7.33461740474983e-05,0.0942979956658665,0.392784560924008
"LRRFIP2","X.1391",-1.01877795665312,4.54086069367624e-07,0.00402851758612513,0.492666968789765
"KEAP1","X.4013",-1.01852990314772,5.12142148975372e-06,0.0196786968981817,0.363107775000407
"C11orf31","X.3358",-1.01763786641286,2.34373715403378e-05,0.0501490928802901,0.311539318176487
"PRCD","X.3816",-1.0158970299888,3.3906205517209e-05,0.0623727997043922,0.412579676668212
"MCM10","X.3091",-1.01082773689606,4.39674875094873e-05,0.0726032112648945,0.394836698678615
"CPVL","X.2690",-1.01001701111988,6.03618628066143e-05,0.085637336973843,0.271901242026992
"SCYL3","X.3358",-1.00998599212617,7.32536004430923e-05,0.0942470052547198,0.288051015732906
"LCK","D.allose",-1.00889589151115,5.6702115441308e-05,0.0833636965727831,0.309067853945085
"EVPLL","X.1391",-1.00560919195374,2.06868867910107e-07,0.00232094580555463,0.498973622085486
"TMEM104","X.3832...possible.phenol.sulfate",-1.00461456562781,2.57384848741569e-05,0.0527172553456839,0.3494556925422
"ERGIC3","X.1391",-1.00384893221145,3.00088849948506e-07,0.0029505308564655,0.515541166474573
"ZNF419","X.1612",-1.00280226526096,7.40363825075917e-05,0.0947839099030265,0.424900276375666
"NUCB2","inositol.1.phosphate",-1.00215384868081,2.54137357629385e-06,0.0124500512064608,0.584900753357288
"HAUS1","X.3091",-1.00210845348983,7.86183375656191e-05,0.097844212406213,0.424572020624703
"CCNJL","X2..deoxyuridine.5..triphosphate",-0.993283932667955,6.21050433198195e-05,0.0865886814989685,0.378464777316412
"CHAC2","X.3091",-0.992882149289634,6.81014121728575e-05,0.0906813116542835,0.458794663311934
"DFFB","phenylalanine",-0.989530071500472,8.07238866425868e-05,0.0991975410790528,0.346677991496886
"CMBL","X.4013",-0.988882015325625,6.57936753494927e-05,0.0890170992846454,0.328159213941291
"NUPL2","X.3363",-0.986129484216879,2.25546652258402e-06,0.0114610064786157,0.41454645627726
"FAM189A2","X.1391",-0.982410929378502,5.30933704226986e-06,0.0200210594436556,0.419269444964348
"SEPT6","X.3094",-0.97681368672833,7.93642586285306e-05,0.0982679472758164,0.467688445028197
"ZNF419","X.4727",-0.974370814160108,3.59274963419976e-06,0.0155850531469972,0.459948795096984
"PRLH","X.1819",-0.971077320844403,4.36566310444018e-05,0.0723997608048527,0.355087489652736
"C16orf59","inositol.1.phosphate",-0.964713008592857,6.14097470401967e-05,0.0862293295614242,0.4957980679078
"NUCB2","X.3094",-0.963647157761108,4.30982869608328e-05,0.0720306111809049,0.467087143239018
"PHF19","X.3091",-0.961748084367514,7.80115489943081e-05,0.0973831637107025,0.412274542262068
"DNA2","X.3091",-0.960632639445115,9.33720317883145e-06,0.0286541507220708,0.485544774507639
"PDSS1","X.1391",-0.955010756445814,3.38654834119612e-05,0.0623727997043922,0.395832122342595
"LOC101927451","X.4013",-0.954223527770844,4.3306561019132e-06,0.0174851714688198,0.444394134703747
"AAR2","X.1130",-0.951724201823066,1.52601424325864e-06,0.00907726141675058,0.430986499321714
"ZBTB16","X.1391",-0.950494950707873,2.78345141806834e-05,0.0553107550880897,0.387630175879257
"ART1","X.4727",-0.949992055453457,3.76979304617895e-05,0.066694436974366,0.414842344628804
"PRR11","X.1391",-0.939737271319264,8.20412625286399e-05,0.099641883222887,0.379902273281085
"MTMR1","X.3091",-0.939147182095986,8.17508091627441e-05,0.099475701380784,0.364801975470533
"TNRC6C.AS1","X.4727",-0.938560909424732,6.81702489468995e-05,0.0907196703425351,0.353808391723486
"NFATC2IP","X.3358",-0.937225624950472,3.39066368543768e-05,0.0623727997043922,0.301497821403134
"CLDN17","X.1391",-0.932004912208997,7.65776955648127e-05,0.0963628889574938,0.358374822747459
"FKSG49","X.1391",-0.931437149272823,7.50454220720556e-05,0.0953349296648931,0.36024361137671
"ARL10","X.3091",-0.922214637387264,3.32778109236054e-05,0.0615909909778565,0.392196959701647
"C16orf59","X.3091",-0.921838646632666,1.65741907919092e-05,0.0404665288659923,0.407179340599014
"SPR","X2..deoxyuridine.5..triphosphate",-0.920762104309382,1.7286448506627e-05,0.0413255527210326,0.347991988177832
"NEK1","X.1391",-0.91645616251429,1.07058967095365e-05,0.0313475294971019,0.446068931435561
"CLDN17","X.1612",-0.916017670669457,3.10929964892085e-05,0.0592020703398704,0.45582235115822
"LOC644794","X.1391",-0.915758601151384,7.93864587192379e-05,0.0982679472758164,0.351687795228398
"ADIRF.AS1","X.1391",-0.915460430409339,5.36830791061412e-07,0.00444759228630141,0.479135200167062
"EDC4","X.3091",-0.914593447009473,5.81473224954793e-05,0.0841563740820687,0.518732506046925
"ZNF136","X.1612",-0.909879291533531,6.34608899580761e-05,0.0875355111352757,0.336028795021984
"STK26","X.3091",-0.908732545984967,5.16438172600387e-05,0.0790362644767217,0.457434468378476
"PDC","X.3832...possible.phenol.sulfate",-0.908300240017377,2.29841632505743e-05,0.0495855105246973,0.327578606500675
"ADRA2B","X.1391",-0.906709287257019,1.12217771347779e-05,0.0321591760993355,0.423941684977818
"GPA33","cholesterol",-0.899525856344316,4.7953861373544e-05,0.0763772437228993,0.465404301987999
"ADAT2","tetradecanoic.acid",-0.8899402160669,3.20476667572319e-05,0.0603173885973822,0.307259746393197
"C1orf159","X.1391",-0.889117529255488,3.94395592088606e-05,0.0682050071165395,0.437559967417864
"NKAIN4","inositol.1.phosphate",-0.888379514678531,2.79008777803099e-05,0.055394058108692,0.513233144078098
"DNAH1","X.3803",-0.883773118674165,3.77853327544981e-05,0.0667801059908956,0.377592493243332
"SRSF10","n.hexadecanoic.acid",-0.883256666841279,1.70359251623453e-05,0.0410078150971071,0.435237275733311
"GSDMC","X.1391",-0.882398755107083,1.00626170297409e-06,0.00692213035629325,0.51542223006747
"EVPLL","X.1612",-0.882140657245716,3.7082370774969e-05,0.066043629496839,0.330172911140417
"CORO7","X.3091",-0.881806454567956,3.59791732896725e-06,0.0155908833670842,0.452000373740347
"CENPH","X.3091",-0.879888549762374,3.25350994761946e-05,0.0607872684502216,0.423502446076717
"TBX4","X.1612",-0.875967937987509,1.31845230390145e-05,0.0351984711011775,0.46679359305211
"VPREB1","inositol.1.phosphate",-0.875689646818802,3.06998279540055e-05,0.0589873964296072,0.565322273494622
"TPPP3","X2..deoxyuridine.5..triphosphate",-0.874267569916788,3.42465882661275e-06,0.0151224334507376,0.377317916919786
"LOC100379224","Isobar.4.includes.Gluconic.acid..DL.arabinose..D.ribose..L.xylose..DL.lyxose..D.xylulose",-0.87401634650991,5.2895712777702e-05,0.0801597733326319,0.310898213918384
"AAR2","X.1122",-0.873943200812897,1.52601424325866e-06,0.00907726141675058,0.430986499321713
"RFXAP","tetradecanoic.acid",-0.871677042437538,2.92725846030111e-05,0.0571905551185311,0.308093767135722
"DFFB","X.3091",-0.871219244427436,7.34402938508886e-05,0.0943265552621965,0.361119332066702
"GOLT1B","X.1391",-0.870584326261724,6.35449053307138e-07,0.00502663489874706,0.479147637173667
"TBX4","X.1391",-0.863225040905611,5.72838844649429e-05,0.0836390079376576,0.369741303260634
"LOC643085","Isobar.4.includes.Gluconic.acid..DL.arabinose..D.ribose..L.xylose..DL.lyxose..D.xylulose",-0.861841491341144,6.6453086526909e-05,0.0894780802394508,0.317533853048754
"RABGEF1","X.1391",-0.861562253385463,2.01902826660228e-07,0.00227763913305402,0.499554070186197
